0, 0, 0, 1, 0, 1, 0, 5, 0, 0, 2, 0, 0, 1, 1, 0, 3, 0, 2, 0, 5, 0, 0, 3, 0, 0, 4, 4, 1, 6, 2, 3, 0, 5, 4, 0, 3, 0, 1, 9, 19, 1, 34, 2, 18, 5, 5, 18, 0, 6, 0, 1, 12, 30, 1, 43, 10, 19, 5, 5, 36, 7, 17, 3, 1,True
0, 2, 0, 1, 1, 0, 0, 11, 4, 0, 0, 0, 0, 0, 2, 0, 24, 15, 5, 0, 11, 4, 0, 0, 0, 0, 0, 80, 0, 24, 15, 5, 0, 11, 92, 5, 5, 1, 1, 0, 92, 1, 74, 25, 28, 3, 11, 103, 5, 7, 2, 1, 0, 120, 2, 95, 32, 28, 3, 11, 158, 10, 28, 33, 1,True
0, 0, 0, 1, 1, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 23, 0, 0, 0, 0, 0,True
6, 8, 0, 1, 1, 0, 0, 9, 8, 0, 0, 0, 0, 8, 10, 0, 9, 1, 4, 3, 9, 8, 0, 2, 0, 0, 10, 13, 1, 13, 2, 5, 3, 9, 19, 2, 6, 2, 0, 10, 22, 1, 34, 4, 10, 3, 9, 28, 3, 7, 3, 1, 10, 41, 1, 41, 5, 15, 3, 9, 63, 11, 12, 9, 1,True
1, 1, 0, 1, 0, 0, 1, 9, 1, 0, 0, 0, 0, 3, 3, 0, 8, 1, 3, 3, 9, 2, 0, 1, 0, 0, 8, 11, 1, 11, 2, 4, 3, 9, 17, 0, 3, 0, 0, 10, 22, 1, 32, 4, 10, 3, 9, 26, 0, 5, 0, 1, 10, 41, 1, 39, 5, 15, 3, 9, 62, 10, 12, 9, 1,True
0, 0, 0, 1, 1, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 12, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 12, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 12, 1, 0, 0, 0, 0,True
1, 4, 0, 1, 1, 0, 0, 14, 4, 0, 0, 0, 0, 1, 4, 0, 12, 11, 0, 0, 14, 4, 0, 0, 0, 0, 11, 44, 0, 12, 11, 0, 0, 14, 47, 0, 0, 1, 0, 11, 44, 0, 22, 11, 0, 0, 14, 47, 0, 0, 1, 0, 11, 44, 0, 22, 11, 0, 0, 14, 67, 0, 0, 11, 0,True
0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0,True
2, 4, 0, 1, 1, 0, 0, 14, 3, 0, 1, 0, 0, 3, 5, 1, 12, 4, 6, 0, 14, 4, 0, 1, 0, 0, 3, 11, 1, 12, 4, 6, 0, 14, 17, 4, 3, 2, 1, 3, 11, 1, 30, 4, 15, 0, 14, 17, 4, 3, 2, 1, 3, 16, 1, 30, 4, 15, 0, 14, 32, 13, 19, 5, 1,True
1, 1, 0, 1, 0, 1, 0, 5, 2, 0, 0, 0, 0, 3, 3, 0, 11, 1, 4, 3, 5, 3, 0, 1, 0, 0, 8, 11, 1, 14, 2, 5, 3, 5, 18, 3, 4, 3, 0, 10, 22, 1, 34, 4, 10, 3, 5, 27, 3, 6, 3, 1, 10, 41, 1, 41, 5, 15, 3, 5, 63, 11, 12, 9, 1,True
1, 1, 0, 1, 1, 0, 0, 14, 3, 0, 0, 0, 0, 2, 2, 0, 9, 2, 3, 0, 14, 3, 0, 1, 0, 0, 3, 5, 1, 11, 3, 4, 0, 14, 9, 4, 2, 1, 0, 3, 10, 1, 18, 4, 7, 0, 14, 14, 4, 3, 1, 1, 3, 11, 1, 27, 4, 16, 0, 14, 23, 7, 6, 4, 1,False
0, 0, 0, 1, 0, 1, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 6, 0, 0, 0, 0, 0,True
1, 1, 0, 1, 0, 0, 1, 5, 3, 0, 0, 0, 0, 3, 3, 0, 9, 1, 3, 3, 5, 4, 0, 1, 0, 0, 8, 11, 1, 12, 2, 4, 3, 5, 18, 1, 4, 0, 0, 10, 22, 1, 32, 4, 10, 3, 5, 27, 1, 6, 0, 1, 10, 41, 1, 39, 5, 15, 3, 5, 62, 10, 12, 9, 1,True
0, 0, 0, 1, 0, 1, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 5, 0, 0, 0, 0, 0,True
1, 4, 0, 1, 1, 0, 0, 14, 4, 0, 0, 0, 0, 1, 4, 0, 12, 11, 0, 0, 14, 4, 0, 0, 0, 0, 11, 44, 0, 12, 11, 0, 0, 14, 47, 0, 0, 1, 0, 11, 44, 0, 22, 11, 0, 0, 14, 47, 0, 0, 1, 0, 11, 44, 0, 22, 11, 0, 0, 14, 67, 0, 0, 11, 0,True
2, 4, 0, 1, 1, 0, 0, 12, 5, 0, 2, 0, 0, 8, 12, 1, 28, 10, 14, 1, 12, 11, 0, 8, 0, 0, 14, 41, 1, 38, 12, 17, 1, 12, 52, 1, 18, 2, 1, 15, 48, 1, 71, 16, 25, 3, 12, 59, 1, 19, 3, 1, 15, 57, 1, 74, 17, 25, 3, 12, 92, 14, 29, 13, 1,True
0, 2, 0, 1, 1, 0, 0, 11, 4, 0, 0, 0, 0, 0, 2, 0, 24, 15, 5, 0, 11, 4, 0, 0, 0, 0, 0, 80, 0, 24, 15, 5, 0, 11, 92, 5, 5, 1, 1, 0, 92, 1, 74, 25, 28, 3, 11, 103, 5, 7, 2, 1, 0, 120, 2, 95, 32, 28, 3, 11, 158, 10, 28, 33, 1,True
0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 0,True
0, 0, 0, 1, 0, 1, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 5, 0, 0, 0, 0, 0,True
0, 0, 0, 1, 0, 1, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 6, 0, 0, 0, 0, 0,True
0, 0, 0, 1, 0, 1, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 16, 0, 0, 0, 0, 0,False
0, 0, 0, 1, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 4, 0, 0, 0, 0, 0,True
1, 4, 0, 1, 1, 0, 0, 14, 4, 0, 0, 0, 0, 1, 4, 0, 12, 11, 0, 0, 14, 4, 0, 0, 0, 0, 11, 44, 0, 12, 11, 0, 0, 14, 47, 0, 0, 1, 0, 11, 44, 0, 22, 11, 0, 0, 14, 47, 0, 0, 1, 0, 11, 44, 0, 22, 11, 0, 0, 14, 67, 0, 0, 11, 0,True
0, 1, 0, 1, 1, 0, 0, 13, 2, 0, 0, 0, 0, 0, 1, 0, 4, 2, 0, 1, 13, 2, 0, 0, 0, 0, 0, 2, 0, 4, 2, 0, 1, 13, 5, 1, 0, 0, 0, 0, 2, 0, 20, 10, 7, 1, 13, 5, 1, 0, 0, 0, 9, 36, 0, 20, 10, 7, 1, 13, 43, 1, 6, 1, 1,True
0, 0, 0, 1, 0, 1, 0, 16, 3, 0, 0, 1, 1, 0, 1, 0, 33, 1, 26, 5, 16, 4, 0, 0, 1, 1, 5, 8, 0, 35, 3, 26, 5, 16, 21, 3, 6, 1, 1, 7, 16, 1, 51, 7, 30, 7, 16, 30, 3, 7, 1, 1, 7, 21, 1, 56, 8, 31, 8, 16, 41, 8, 11, 1, 1,True
0, 0, 0, 1, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 10, 0, 0, 0, 0, 0,True
0, 0, 0, 1, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 32, 0, 0, 0, 0, 0,False
1, 4, 0, 1, 1, 0, 0, 14, 4, 0, 0, 0, 0, 1, 4, 0, 12, 11, 0, 0, 14, 4, 0, 0, 0, 0, 11, 44, 0, 12, 11, 0, 0, 14, 47, 0, 0, 1, 0, 11, 44, 0, 22, 11, 0, 0, 14, 47, 0, 0, 1, 0, 11, 44, 0, 22, 11, 0, 0, 14, 67, 0, 0, 11, 0,True
0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0,True
0, 0, 0, 1, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 4, 0, 0, 0, 0, 0,True
0, 0, 0, 1, 1, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 13, 1, 1, 1, 0, 0, 0, 0, 0, 2, 1, 0, 0, 13, 1, 1, 1, 0, 0, 0, 0, 0, 2, 1, 0, 0, 13, 1, 1, 1, 0, 0,True
0, 0, 0, 1, 0, 0, 1, 32, 1, 0, 0, 0, 0, 1, 1, 0, 5, 0, 2, 2, 32, 2, 0, 0, 0, 0, 3, 3, 0, 7, 1, 2, 3, 32, 7, 1, 2, 1, 0, 5, 11, 0, 30, 7, 16, 3, 32, 14, 1, 3, 1, 0, 7, 25, 1, 32, 8, 17, 3, 32, 43, 5, 7, 8, 1,True
1, 4, 0, 1, 1, 0, 0, 14, 4, 0, 0, 0, 0, 1, 4, 0, 12, 11, 0, 0, 14, 4, 0, 0, 0, 0, 11, 44, 0, 12, 11, 0, 0, 14, 47, 0, 0, 1, 0, 11, 44, 0, 22, 11, 0, 0, 14, 47, 0, 0, 1, 0, 11, 44, 0, 22, 11, 0, 0, 14, 67, 0, 0, 11, 0,True
0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 0,True
0, 0, 0, 1, 0, 1, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 10, 0, 0, 0, 0, 0,True
0, 3, 0, 1, 1, 0, 0, 5, 3, 0, 0, 0, 0, 1, 4, 0, 3, 1, 1, 0, 5, 4, 0, 0, 0, 0, 3, 6, 0, 5, 2, 1, 1, 5, 8, 1, 2, 2, 0, 5, 14, 0, 20, 7, 6, 3, 5, 15, 1, 3, 2, 0, 7, 25, 1, 22, 8, 7, 3, 5, 31, 3, 6, 7, 1,True
0, 0, 0, 1, 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 5, 0, 0, 0, 0, 0,True
0, 0, 0, 1, 1, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 23, 0, 0, 0, 0, 0,True
0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0,True
1, 4, 0, 1, 1, 0, 0, 14, 4, 0, 0, 0, 0, 1, 4, 0, 12, 11, 0, 0, 14, 4, 0, 0, 0, 0, 11, 44, 0, 12, 11, 0, 0, 14, 47, 0, 0, 1, 0, 11, 44, 0, 22, 11, 0, 0, 14, 47, 0, 0, 1, 0, 11, 44, 0, 22, 11, 0, 0, 14, 67, 0, 0, 11, 0,True
0, 2, 0, 1, 1, 0, 0, 5, 2, 0, 1, 0, 0, 1, 3, 0, 5, 3, 1, 0, 5, 3, 0, 1, 0, 0, 3, 9, 0, 7, 4, 1, 1, 5, 12, 1, 5, 4, 0, 5, 17, 0, 20, 7, 6, 3, 5, 19, 1, 6, 4, 0, 7, 25, 1, 22, 8, 7, 3, 5, 32, 3, 6, 7, 1,True
0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0,True
0, 0, 0, 1, 0, 1, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 5, 0, 0, 0, 0, 0,True
0, 0, 0, 1, 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 5, 0, 0, 0, 0, 0,True
1, 4, 0, 1, 1, 0, 0, 14, 4, 0, 0, 0, 0, 1, 4, 0, 12, 11, 0, 0, 14, 4, 0, 0, 0, 0, 11, 44, 0, 12, 11, 0, 0, 14, 47, 0, 0, 1, 0, 11, 44, 0, 22, 11, 0, 0, 14, 47, 0, 0, 1, 0, 11, 44, 0, 22, 11, 0, 0, 14, 67, 0, 0, 11, 0,True
2, 4, 0, 1, 1, 0, 0, 17, 4, 0, 1, 0, 0, 5, 8, 1, 10, 4, 4, 0, 17, 8, 0, 1, 0, 1, 6, 15, 1, 39, 6, 27, 4, 17, 23, 2, 5, 2, 1, 7, 25, 1, 62, 10, 31, 7, 17, 40, 4, 9, 2, 1, 7, 36, 1, 66, 12, 31, 8, 17, 64, 15, 18, 9, 1,True
0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0,True
0, 0, 0, 1, 1, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 23, 0, 0, 0, 0, 0,True
